gene,population,frequency
yjgL,a12,NA
sgcQ,a12,NA
folA,a12,NA
ilvH,a12,NA
lpxH,a12,NA
gltA,a12,NA
modF,a12,NA
yliI,a12,NA
pflB,a12,NA
ycdY,a12,NA
minC,a12,NA
ydaT,a12,NA
ydcT,a12,NA
folM,a12,NA
topB,a12,NA
sdaA,a12,NA
prc,a12,NA
purT,a12,NA
nupC,a12,NA
trmJ,a12,NA
scpC,a12,NA
parE,a12,NA
rhsB,a12,NA
glyQ,a12,NA
sgbH,a12,NA
rph,a12,NA
ibpB,a12,NA
metL,a12,NA
rpoC,a12,NA
rpiB,a12,NA
aspA,a12,NA
rnr,a12,NA
leuV,a12,NA
folA,a12,NA
aceF,a12,NA
btuF,a12,NA
yafE,a12,NA
yafJ,a12,NA
iraP,a12,NA
sbcD,a12,NA
queA,a12,NA
fepD,a12,NA
potE,a12,NA
potE,a12,NA
ybhG,a12,NA
ycaI,a12,NA
agp,a12,NA
puuB,a12,NA
tynA,a12,NA
yneO,a12,NA
ydgC,a12,NA
uidA,a12,NA
malI,a12,NA
ydhP,a12,NA
ydhC,a12,NA
yoaE,a12,NA
htpX,a12,NA
sbcB,a12,NA
wzxB,a12,NA
gatZ,a12,NA
mdtQ,a12,NA
lysP,a12,NA
yeiP,a12,NA
folC,a12,NA
evgS,a12,NA
yfeS,a12,NA
hyfR,a12,NA
ypjA,a12,NA
gltB,a12,NA
mreB,a12,NA
yheU,a12,NA
glgA,a12,NA
glyS,a12,NA
ilvN,a12,NA
yihO,a12,NA
frwA,a12,NA
rpoB,a12,NA
rpoC,a12,NA
yjbQ,a12,NA
crfC,a12,NA
queG,a12,NA
ryhB,a12,NA
hemX,a12,NA
yihF,a12,NA
nrfD,a12,NA
dnaK,a12,NA
aroP,a12,NA
dxr,a12,NA
yafO,a12,NA
yagK,a12,NA
rclR,a12,NA
betT,a12,NA
yaiT,a12,NA
pgpA,a12,NA
allC,a12,NA
glnS,a12,NA
speF,a12,NA
kdpD,a12,NA
abrB,a12,NA
ybjS,a12,NA
torC,a12,NA
lolC,a12,NA
dhaK,a12,NA
narK,a12,NA
adhE,a12,NA
ydcN,a12,NA
yneO,a12,NA
yneJ,a12,NA
uidC,a12,NA
pykF,a12,NA
sufB,a12,NA
yeaJ,a12,NA
aspS,a12,NA
cheR,a12,NA
cheA,a12,NA
mdtC,a12,NA
pta,a12,NA
aegA,a12,NA
guaA,a12,NA
rlmN,a12,NA
iscX,a12,NA
purL,a12,NA
norV,a12,NA
ygbT,a12,NA
ygiQ,a12,NA
yqiG,a12,NA
patA,a12,NA
prkB,a12,NA
glpG,a12,NA
glgC,a12,NA
atpD,a12,NA
viaA,a12,NA
ubiB,a12,NA
pfkA,a12,NA
birA,a12,NA
rpoB,a12,NA
zraR,a12,NA
treB,a12,NA
yjgX,a12,NA
insO,a12,NA
cra,a12,NA
mhpC,a12,NA
frmR,a12,NA
citE,a12,NA
torS,a12,NA
efeU,a12,NA
rne,a12,NA
trpC,a12,NA
tam,a12,NA
ydfI,a12,NA
uidA,a12,NA
ydjG,a12,NA
yebT,a12,NA
gatY,a12,NA
yfaS,a12,NA
folX,a12,NA
narQ,a12,NA
hisS,a12,NA
yfhM,a12,NA
yphH,a12,NA
glrR,a12,NA
yfjI,a12,NA
yraQ,a12,NA
yidL,a12,NA
glmS,a12,NA
yjbB,a12,NA
rnr,a12,NA
aidB,a12,NA
nrdD,a12,NA
yjgL,a12,NA
fhuF,a12,NA
gmhB,a12,NA
frsA,a12,NA
yagF,a12,NA
betB,a12,NA
sbcC,a12,NA
htpG,a12,NA
ybgS,a12,NA
serC,a12,NA
pepT,a12,NA
oppB,a12,NA
ydcK,a12,NA
intQ,a12,NA
ynfG,a12,NA
fumC,a12,NA
lhr,a12,NA
mdtK,a12,NA
pykF,a12,NA
prc,a12,NA
micF,a12,NA
tktB,a12,NA
yfhM,a12,NA
alaS,a12,NA
cysH,a12,NA
sdaB,a12,NA
recC,a12,NA
scpA,a12,NA
fadH,a12,NA
aaeB,a12,NA
malQ,a12,NA
uhpA,a12,NA
rbsR,a12,NA
wzzE,a12,NA
yifK,a12,NA
rhtC,a12,NA
trkH,a12,NA
nrfC,a12,NA
yjiV,a12,NA
yjiY,a12,NA
rluA,a12,NA
lpxB,a12,NA
frsA,a12,NA
mdlA,a12,NA
peaD,a12,NA
citX,a12,NA
nagB,a12,NA
glnS,a12,NA
rhsC,a12,NA
rhsC,a12,NA
rhsC,a12,NA
mngA,a12,NA
ybjL,a12,NA
ybjQ,a12,NA
ycbF,a12,NA
ycgL,a12,NA
ycgB,a12,NA
dadX,a12,NA
dhaM,a12,NA
puuA,a12,NA
ycjO,a12,NA
yneO,a12,NA
sufS,a12,NA
ptrB,a12,NA
yohD,a12,NA
yejH,a12,NA
purF,a12,NA
bamB,a12,NA
hycE,a12,NA
amiC,a12,NA
xdhB,a12,NA
zntR,a12,NA
rpmC,a12,NA
rpsC,a12,NA
nirD,a12,NA
gor,a12,NA
dnaN,a12,NA
leuV,a12,NA
ybcK,a12,NA
uvrB,a12,NA
ssuC,a12,NA
gfcB,a12,NA
yneK,a12,NA
tar,a12,NA
yegK,a12,NA
yfbV,a12,NA
yfdC,a12,NA
emrY,a12,NA
cysZ,a12,NA
hcaD,a12,NA
exuR,a12,NA
rpsL,a12,NA
gph,a12,NA
hofM,a12,NA
rffG,a12,NA
cpxR,a12,NA
nnr,a12,NA
focA,a12,NA
ycbF,a12,NA
yccS,a12,NA
paaJ,a12,NA
lsrD,a12,NA
hdhA,a12,NA
rsxC,a12,NA
amn,a12,NA
hisC,a12,NA
ccmF,a12,NA
rcsC,a12,NA
yfcU,a12,NA
yfeR,a12,NA
mutS,a12,NA
mutS,a12,NA
mutS,a12,NA
xdhA,a12,NA
tktA,a12,NA
kbaY,a12,NA
rbsA,a12,NA
phnG,a12,NA
ytfT,a12,NA
hsdR,a12,NA
polB,a12,NA
mraY,a12,NA
secM,a12,NA
aceF,a12,NA
yagH,a12,NA
prpD,a12,NA
queA,a12,NA
ppiD,a12,NA
acrB,a12,NA
cusC,a12,NA
kdpD,a12,NA
abrB,a12,NA
ybgQ,a12,NA
dinG,a12,NA
iaaA,a12,NA
dmsB,a12,NA
fabD,a12,NA
narI,a12,NA
pgpB,a12,NA
insH1,a12,NA
stfR,a12,NA
yeaG,a12,NA
cutC,a12,NA
alkB,a12,NA
atoE,a12,NA
nuoE,a12,NA
nuoC,a12,NA
folX,a12,NA
cvpA,a12,NA
yfcU,a12,NA
yfeN,a12,NA
eutB,a12,NA
hisS,a12,NA
ypjI,a12,NA
hypD,a12,NA
fhlA,a12,NA
mutS,a12,NA
ygcB,a12,NA
tcdA,a12,NA
xanQ,a12,NA
bglA,a12,NA
yqgE,a12,NA
yghX,a12,NA
ftsP,a12,NA
prkB,a12,NA
php,a12,NA
yhjK,a12,NA
xylB,a12,NA
waaB,a12,NA
atpI,a12,NA
rrlC,a12,NA
cyaA,a12,NA
fdoG,a12,NA
sodA,a12,NA
eptC,a12,NA
fecA,a12,NA
opgB,a12,NA
yjjI,a12,NA
rne,a12,NA
rzpRrzoR,a12,NA
rzpRrzoR,a12,NA
rfbD,a12,NA
arnT,a12,NA
arnF,a12,NA
murE,a12,NA
rrfH,a12,NA
insN,a12,NA
yagA,a12,NA
ybiT,a12,NA
ybiT,a12,NA
amiD,a12,NA
yceI,a12,NA
rluC,a12,NA
yncE,a12,NA
yehA,a12,NA
ompR,a12,NA
glgX,a12,NA
frsA,a12,NA
yagG,a12,NA
yagJ,a12,NA
mhpC,a12,NA
cyoE,a12,NA
potE,a12,NA
glnQ,a12,NA
asnS,a12,NA
ydiS,a12,NA
wbbK,a12,NA
ppk,a12,NA
yfgJ,a12,NA
csrD,a12,NA
gspE,a12,NA
yhgF,a12,NA
yiaK,a12,NA
viaA,a12,NA
yihQ,a12,NA
yihQ,a12,NA
arpA,a12,NA
lysU,a12,NA
yjgH,a12,NA
yjjI,a12,NA
crl,a13,2
mhpR,a13,NA
rpoB,a13,NA
yfiH,a13,NA
leuT,a13,NA
yneO,a13,NA
rsxC,a13,NA
mtr,a13,NA
rpoC,a13,NA
rsxC,a13,NA
rsxC,a13,NA
leuP,a13,NA
thrA,a13,NA
yaaJ,a13,2
yaaW,a13,2
dnaJ,a13,2
carA,a13,2
carB,a13,NA
caiB,a13,2
kefFkefC,a13,2
folA,a13,NA
pdxA,a13,2
surA,a13,2
araD,a13,2
yabI,a13,2
thiQ,a13,2
thiB,a13,2
ilvI,a13,NA
ftsI,a13,NA
ftsI,a13,NA
murFmraY,a13,2
mraY,a13,NA
ftsW,a13,NA
ftsA,a13,2
secA,a13,NA
mutT,a13,2
hofC,a13,2
nadC,a13,2
pdhR,a13,2
aceF,a13,NA
acnB,a13,NA
yadC,a13,2
yadL,a13,2
yadV,a13,2
sfsA,a13,2
hrpB,a13,2
fhuA,a13,2
fhuA,a13,2
clcA,a13,NA
btuF,a13,2
cdaR,a13,NA
cdaR,a13,2
cdaR,a13,2
yaeI,a13,2
rpsB,a13,NA
bamA,a13,2
dnaE,a13,NA
dnaE,a13,NA
tsaA,a13,2
metQ,a13,2
yafF,a13,2
fadE,a13,NA
dinJ,a13,2
yafL,a13,2
pepD,a13,2
proA,a13,2
ykfA,a13,NA
insI1,a13,NA
yagA,a13,NA
yagF,a13,NA
yagH,a13,NA
insA,a13,NA
paoC,a13,NA
ecpE,a13,NA
ecpB,a13,2
ykgL,a13,2
insF1,a13,2
yahE,a13,2
yahL,a13,2
yahL,a13,2
yahM,a13,2
prpE,a13,2
cynR,a13,NA
mhpC,a13,2
mhpF,a13,2
frmR,a13,2
insD1,a13,2
yaiP,a13,2
yaiS,a13,2
tauA,a13,2
insF1,a13,2
yaiT,a13,NA
iraP,a13,2
araJ,a13,2
proY,a13,NA
secD,a13,NA
pgpA,a13,2
yajL,a13,2
yajLpanE,a13,2
yajQ,a13,NA
cyoA,a13,2
lon,a13,2
ybaO,a13,2
mdlA,a13,2
mdlAmdlB,a13,2
amtB,a13,NA
ybaY,a13,2
ybaA,a13,2
ylaB,a13,2
ylaB,a13,2
tomB,a13,2
acrA,a13,NA
mscK,a13,2
priC,a13,2
apt,a13,2
hemHaes,a13,2
ybbO,a13,2
ybbP,a13,2
rhsD,a13,2
allC,a13,NA
ybcF,a13,2
sfmC,a13,NA
insF1,a13,2
ybcL,a13,2
rzpD,a13,2
ybcY,a13,2
appY,a13,NA
ompT,a13,NA
envY,a13,2
nfrA,a13,NA
nfrA,a13,2
hokE,a13,2
ybdR,a13,NA
ybdR,a13,NA
citF,a13,2
citE,a13,2
lipB,a13,2
rlpA,a13,2
mrdA,a13,NA
cobC,a13,NA
leuS,a13,2
ybeQ,a13,2
ybeQ,a13,2
djlB,a13,2
ybeU,a13,2
ybeX,a13,NA
ubiF,a13,2
glnS,a13,NA
ybfG,a13,2
kdpD,a13,NA
ybfD,a13,2
neiabrB,a13,2
neiabrB,a13,2
sucB,a13,2
ybgC,a13,2
galK,a13,2
bioD,a13,2
moaE,a13,2
ybhM,a13,2
ybhR,a13,2
ybhS,a13,2
ybhG,a13,NA
ybhGybiH,a13,2
mntS,a13,2
ybiR,a13,2
ybiW,a13,2
gsiD,a13,2
yliE,a13,2
yliIgstB,a13,2
mdfA,a13,2
rcdA,a13,2
rimK,a13,2
amiDybjS,a13,2
hcp,a13,2
aqpZ,a13,2
cspD,a13,2
aat,a13,2
ftsK,a13,NA
lolA,a13,2
rpsA,a13,NA
ycaI,a13,2
msbA,a13,2
lpxK,a13,2
mukB,a13,NA
ycbK,a13,2
ompF,a13,2
zapC,a13,2
zapCycbX,a13,2
yccS,a13,NA
insB1,a13,NA
torS,a13,NA
torA,a13,NA
ymdF,a13,2
rutC,a13,2
rutA,a13,2
efeU,a13,NA
pgaC,a13,NA
pgaB,a13,2
insF1,a13,NA
yceO,a13,2
mdtH,a13,2
flgK,a13,2
flgK,a13,2
flgK,a13,2
yceF,a13,2
plsX,a13,2
fabH,a13,2
fabF,a13,2
pabC,a13,2
ycfQ,a13,2
mfd,a13,NA
lolE,a13,2
xisE,a13,2
croE,a13,2
ymfM,a13,2
ymfRbeeE,a13,2
tfaPtfaE,a13,2
tfaPtfaE,a13,2
ycgX,a13,2
bluR,a13,NA
ymgC,a13,2
ycgM,a13,2
cvrA,a13,NA
ycgY,a13,2
dhaK,a13,2
dhaR,a13,2
dauA,a13,2
hemA,a13,2
chaA,a13,2
narL,a13,2
narI,a13,NA
rttRtpr,a13,2
rttR,a13,NA
rttR,a13,NA
rttR,a13,NA
rttR,a13,NA
kch,a13,2
sapCsapB,a13,2
puuA,a13,NA
pspF,a13,2
ycjU,a13,2
ycjV,a13,2
ycjG,a13,2
ycjG,a13,2
ycjGmpaA,a13,2
pgrR,a13,2
intR,a13,2
sieBydaF,a13,2
ydaG,a13,2
rzpRrzoR,a13,2
ydaY,a13,2
insH1,a13,2
stfR,a13,2
stfR,a13,2
tynA,a13,2
paaG,a13,2
paaG,a13,NA
paaG,a13,2
paaXpaaY,a13,2
ydbA,a13,2
insD1,a13,2
ydbA,a13,NA
ynbB,a13,NA
hrpA,a13,NA
cybB,a13,2
trg,a13,2
opgD,a13,2
ydcL,a13,2
rhsEydcD,a13,2
yddK,a13,2
fdnG,a13,2
ddpF,a13,2
ddpC,a13,2
dosC,a13,2
gadB,a13,2
gadB,a13,NA
gadB,a13,2
gadB,a13,2
lsrK,a13,2
ydeA,a13,2
marA,a13,2
marB,a13,NA
ydeE,a13,2
ydeI,a13,2
dcp,a13,2
ydfG,a13,2
rzpQ,a13,2
ydfC,a13,2
insD1,a13,2
rspB,a13,NA
rspA,a13,2
ynfA,a13,2
speG,a13,2
ynfH,a13,2
dmsD,a13,2
ynfM,a13,2
fumC,a13,2
ydgA,a13,2
malX,a13,2
rsxC,a13,NA
rsxC,a13,NA
rsxD,a13,2
rsxE,a13,2
anmK,a13,2
nemR,a13,2
lhr,a13,2
grxD,a13,NA
mdtK,a13,2
pykF,a13,NA
pykF,a13,2
ldtE,a13,2
ldtE,a13,2
sufS,a13,2
sufD,a13,2
sufB,a13,2
sufA,a13,2
ydiJ,a13,NA
ydiP,a13,NA
ydiS,a13,2
ppsR,a13,2
ydiE,a13,2
nlpC,a13,2
btuC,a13,2
rpmI,a13,2
arpB,a13,2
chbA,a13,2
astE,a13,2
astD,a13,NA
astD,a13,NA
ydjX,a13,2
nudGynjH,a13,2
gapA,a13,2
yeaE,a13,NA
yeaH,a13,2
yeaJ,a13,2
yoaI,a13,2
yeaLyeaM,a13,2
yeaM,a13,2
dmlR,a13,2
dmlA,a13,NA
yeaX,a13,2
yoaA,a13,2
mntP,a13,2
yobB,a13,2
exoXptrB,a13,2
lpxM,a13,2
mepM,a13,NA
znuC,a13,2
yebB,a13,2
yecN,a13,2
flhA,a13,2
otsA,a13,2
tyrP,a13,NA
dcyD,a13,2
yedK,a13,NA
yedN,a13,2
fliE,a13,2
fliH,a13,2
fliN,a13,2
fliP,a13,2
fliQ,a13,2
yedA,a13,2
yedS,a13,2
yeeJ,a13,2
cbl,a13,2
insD1,a13,2
yeeE,a13,2
hisL,a13,2
hisC,a13,NA
ugd,a13,2
wbbKwbbJ,a13,2
wcaM,a13,2
wcaL,a13,2
wcaK,a13,2
wcaG,a13,NA
wcaDwcaC,a13,2
wcaC,a13,2
asmA,a13,2
asmA,a13,NA
yegI,a13,2
baeR,a13,2
gatR,a13,2
insF1,a13,NA
gatZ,a13,NA
yegT,a13,2
yegVyegW,a13,2
yegVyegW,a13,2
yehB,a13,2
yehI,a13,2
yehQ,a13,2
yehU,a13,2
yohC,a13,2
yohF,a13,2
sanA,a13,2
galS,a13,2
fruB,a13,2
yeiP,a13,2
yeiQ,a13,NA
yejA,a13,2
yejA,a13,2
yejE,a13,2
yejO,a13,2
ccmH,a13,2
rcsD,a13,2
rcsC,a13,2
yfaS,a13,NA
yfaSyfaT,a13,2
glpQ,a13,2
rhmA,a13,2
arnAarnD,a13,2
menF,a13,2
pta,a13,2
fabB,a13,NA
yfcO,a13,2
yfcU,a13,2
mlaA,a13,NA
gtrA,a13,2
tfaSyfdK,a13,2
yfdT,a13,NA
dsdX,a13,2
dsdX,a13,NA
evgS,a13,2
ypdI,a13,2
ypdI,a13,2
yfdY,a13,2
lpxP,a13,NA
yfeO,a13,NA
yfeO,a13,2
mntH,a13,2
xapR,a13,2
xapR,a13,2
yfeR,a13,2
yfeH,a13,NA
ypeA,a13,2
eutR,a13,NA
eutT,a13,2
acrD,a13,2
yffB,a13,2
tmcA,a13,2
bcp,a13,NA
hyfF,a13,NA
focB,a13,NA
hda,a13,2
purM,a13,2
yfgG,a13,2
der,a13,2
pbpC,a13,2
pepB,a13,2
yphA,a13,2
yphB,a13,NA
yphE,a13,NA
glyA,a13,2
hmp,a13,2
pgpC,a13,2
srmB,a13,2
pssA,a13,2
yfiMkgtP,a13,NA
raiA,a13,2
yfiN,a13,2
yfjQ,a13,2
yfjR,a13,2
ypjK,a13,NA
ypjA,a13,2
ypjA,a13,2
ypjC,a13,2
ygaQ,a13,2
ygaQ,a13,2
ygaQ,a13,2
ygaQ,a13,2
gabT,a13,2
csiR,a13,2
ygaU,a13,2
yqaE,a13,2
ygaM,a13,2
nrdE,a13,NA
ygaY,a13,NA
luxS,a13,2
mltB,a13,2
mltB,a13,2
mltB,a13,NA
srlE,a13,2
norW,a13,2
ascB,a13,2
hycI,a13,2
hypBhypC,a13,2
ygbA,a13,2
mutS,a13,2
mutS,a13,2
pphB,a13,2
iap,a13,2
ygcN,a13,NA
ygcNygcO,a13,2
ygcO,a13,2
ygcE,a13,2
mazF,a13,2
relA,a13,2
rlmD,a13,2
barA,a13,2
fucI,a13,2
fucK,a13,2
recB,a13,2
ppdC,a13,2
ptsP,a13,2
ptsP,a13,NA
mutH,a13,2
lysRygeA,a13,NA
kduD,a13,NA
kduI,a13,2
yqeF,a13,2
ygeI,a13,2
pbl,a13,2
ygeN,a13,2
insD1,a13,2
yqeC,a13,2
mocA,a13,2
uacT,a13,2
uacT,a13,NA
recJ,a13,2
fau,a13,2
rpiA,a13,2
argP,a13,2
scpA,a13,2
argO,a13,2
loiP,a13,2
speB,a13,2
speA,a13,2
yggR,a13,NA
yggU,a13,2
yggN,a13,NA
mutY,a13,2
glcC,a13,2
yghQ,a13,2
yghT,a13,2
yghT,a13,2
hybF,a13,2
ygiS,a13,NA
ygiZ,a13,2
cpdA,a13,2
yqiB,a13,2
zupT,a13,2
insD1,a13,2
yqiG,a13,2
yqiI,a13,2
glnE,a13,2
ttdR,a13,2
aer,a13,2
patA,a13,2
ygjK,a13,NA
sstT,a13,2
yhaK,a13,2
yhaO,a13,2
tdcA,a13,2
yhaC,a13,2
yhaC,a13,2
garR,a13,2
yhaV,a13,2
agaR,a13,2
yraP,a13,2
yraQ,a13,2
yhbO,a13,2
yhbQ,a13,2
yhbU,a13,2
yhbW,a13,2
nlpI,a13,2
nlpI,a13,2
truB,a13,NA
yhbX,a13,2
dacB,a13,2
dacB,a13,2
yrbG,a13,2
ptsN,a13,2
yhcC,a13,2
gltB,a13,NA
yhcF,a13,2
nanT,a13,2
yhcO,a13,2
mreDmreC,a13,2
mreB,a13,2
dusB,a13,2
fmt,a13,2
yhdN,a13,2
gspD,a13,2
bfr,a13,2
yheV,a13,2
kefB,a13,2
frlD,a13,2
php,a13,2
php,a13,2
yhfZ,a13,NA
yhfZ,a13,NA
dam,a13,NA
damX,a13,2
yhgE,a13,2
envZ,a13,2
bioH,a13,2
gntX,a13,2
malQ,a13,2
rtcA,a13,2
glgA,a13,2
glgA,a13,2
yhhAugpQ,a13,2
livJ,a13,2
dcrB,a13,NA
nikA,a13,2
prlC,a13,2
gadE,a13,2
gadW,a13,2
gadX,a13,2
yhjE,a13,NA
yhjK,a13,2
bcsA,a13,2
yhjR,a13,2
eptB,a13,NA
eptB,a13,2
yiaG,a13,2
xylB,a13,NA
xylF,a13,2
xylG,a13,2
xylR,a13,2
sgbUsgbE,a13,2
selA,a13,2
yibF,a13,2
rhsA,a13,2
yibA,a13,2
mtlA,a13,2
lldD,a13,2
trmL,a13,2
yibQwaaH,a13,2
waaH,a13,2
yibB,a13,2
coaD,a13,2
rph,a13,2
dinD,a13,2
yicGligB,a13,2
yicI,a13,NA
setC,a13,2
adeQ,a13,2
adeQ,a13,NA
ivbL,a13,2
yidGyidH,a13,2
glvC,a13,2
glvC,a13,2
glvC,a13,2
cbrAdgoT,a13,2
mdtL,a13,2
yieH,a13,2
yieH,a13,2
cbrC,a13,2
yieL,a13,NA
atpE,a13,2
atpB,a13,2
kup,a13,NA
kup,a13,NA
rbsA,a13,2
rbsB,a13,2
rbsRhsrA,a13,2
ilvL,a13,2
ilvA,a13,2
gpp,a13,2
wzzE,a13,2
wzzE,a13,NA
wzzE,a13,2
wecB,a13,NA
wzxE,a13,2
wecF,a13,NA
yifK,a13,2
aslB,a13,2
hemY,a13,2
hemD,a13,NA
hemC,a13,NA
yigG,a13,2
recQ,a13,2
rmuC,a13,2
tatDrfaH,a13,2
spf,a13,2
typA,a13,2
yihL,a13,2
yihW,a13,2
yiiD,a13,2
yiiD,a13,NA
yiiD,a13,2
rhaA,a13,NA
cpxA,a13,2
cpxP,a13,2
yijF,a13,2
pflD,a13,NA
frwDyijO,a13,2
eptC,a13,2
trmA,a13,NA
rpoB,a13,NA
zraRpurD,a13,2
yjaB,a13,2
aceK,a13,2
yjbB,a13,NA
lysC,a13,2
yjbS,a13,2
ryjA,a13,NA
fdhF,a13,2
mdtO,a13,NA
alsB,a13,NA
phnL,a13,2
phnG,a13,NA
phnC,a13,2
phnC,a13,2
proP,a13,2
adiC,a13,2
yjdF,a13,NA
fumB,a13,2
ghoS,a13,2
ghoT,a13,2
sugEblc,a13,2
blc,a13,NA
psd,a13,2
nnr,a13,2
purA,a13,NA
rnr,a13,NA
yjfC,a13,NA
ulaD,a13,2
ulaF,a13,2
yjfY,a13,2
yjfY,a13,2
priB,a13,2
ytfAytfB,a13,2
ytfF,a13,NA
qorB,a13,2
msrA,a13,2
tamB,a13,2
tamB,a13,2
bdcA,a13,NA
bdcR,a13,2
bdcR,a13,2
yjgL,a13,2
idnR,a13,2
idnR,a13,2
idnT,a13,2
idnO,a13,NA
insD1,a13,2
yjgX,a13,2
yjgX,a13,2
fecE,a13,2
fecE,a13,2
fecA,a13,2
insB1,a13,2
yjhR,a13,2
nanC,a13,2
fimB,a13,2
fimD,a13,NA
yjiM,a13,2
yjiN,a13,2
yjiN,a13,2
yjiP,a13,2
mcrCmcrB,a13,2
hsdM,a13,2
hsdR,a13,2
yjiA,a13,NA
tsr,a13,NA
yjjQbglJ,a13,2
leuV,a13,NA
leuV,a13,2
ytjA,a13,2
yjjV,a13,NA
deoA,a13,NA
deoA,a13,2
deoB,a13,2
lplA,a13,2
trpR,a13,NA
creC,a13,2
ampE,a13,NA
eaeH,a13,NA
acrB,a13,NA
acrR,a13,NA
dsbG,a13,NA
sdhA,a13,NA
gsiA,a13,NA
insB1,a13,NA
insB1,a13,NA
insB1,a13,NA
insB1,a13,NA
insB1,a13,NA
insB1,a13,NA
purU,a13,NA
adhE,a13,NA
ycjW,a13,NA
ycjG,a13,NA
ynaK,a13,NA
yneO,a13,NA
folM,a13,NA
sufS,a13,NA
ydiY,a13,NA
rnd,a13,NA
yecS,a13,NA
rihB,a13,NA
ada,a13,NA
pta,a13,NA
evgS,a13,NA
cysA,a13,NA
focB,a13,NA
csiE,a13,NA
tyrA,a13,NA
ygfK,a13,NA
rpiA,a13,NA
yggN,a13,2
ygjJ,a13,NA
ygjP,a13,NA
yhaO,a13,NA
infB,a13,NA
gltB,a13,NA
dcuD,a13,NA
rng,a13,NA
smf,a13,NA
yhfZ,a13,NA
glgP,a13,NA
wecB,a13,NA
pflC,a13,NA
rpoC,a13,NA
alr,a13,NA
folA,a13,NA
ampD,a13,NA
ampE,a13,NA
yadE,a13,NA
cynR,a13,NA
lacZ,a13,NA
lacZ,a13,NA
ybaL,a13,NA
fdrA,a13,NA
cusA,a13,NA
nagC,a13,NA
yliE,a13,NA
mdfA,a13,NA
ybjD,a13,NA
rpsA,a13,NA
ycbL,a13,NA
insB1,a13,NA
flgB,a13,NA
rttRtpr,a13,2
topA,a13,NA
ycjM,a13,NA
yddK,a13,NA
yneO,a13,NA
selD,a13,NA
purT,a13,NA
plaP,a13,NA
yeeY,a13,NA
mdtB,a13,NA
mglA,a13,NA
menE,a13,NA
truA,a13,NA
oxc,a13,NA
xseA,a13,NA
hisS,a13,NA
yfhM,a13,NA
hypF,a13,NA
cysJ,a13,NA
ygcW,a13,NA
barA,a13,NA
ssnA,a13,NA
lysS,a13,NA
metK,a13,NA
qseB,a13,NA
ribB,a13,NA
ttdB,a13,NA
nusA,a13,NA
mlaD,a13,NA
yhcD,a13,NA
fis,a13,NA
smf,a13,2
fmt,a13,NA
frlA,a13,NA
frlR,a13,NA
malP,a13,NA
yicC,a13,NA
yicT,a13,NA
yieL,a13,NA
bglH,a13,NA
bglF,a13,NA
wzzE,a13,NA
leuT,a13,NA
glmZ,a13,NA
yiiG,a13,NA
cpxA,a13,NA
yijO,a13,NA
argE,a13,NA
nrfE,a13,NA
fimH,a13,NA
mcrB,a13,NA
dnaJ,a13,NA
caiF,a13,NA
polB,a13,NA
lpd,a13,NA
dxr,a13,NA
rrlH,a13,NA
cynS,a13,NA
glxK,a13,NA
ybcM,a13,NA
gltI,a13,NA
miaB,a13,NA
nagA,a13,NA
tolB,a13,NA
modB,a13,NA
uvrB,a13,NA
yccS,a13,NA
helD,a13,NA
etk,a13,NA
insB1,a13,NA
cbpA,a13,NA
pgaB,a13,NA
pyrC,a13,NA
ldtC,a13,NA
lolE,a13,NA
trpE,a13,NA
ycjP,a13,NA
ycjS,a13,NA
insH1,a13,2
yddA,a13,NA
ydfG,a13,NA
tfaQ,a13,NA
folM,a13,NA
uidB,a13,NA
ydiP,a13,NA
ydjA,a13,NA
dmlR,a13,NA
nudL,a13,NA
rlmA,a13,NA
mepM,a13,NA
torY,a13,NA
yeeL,a13,NA
glf,a13,NA
wcaK,a13,NA
mdtB,a13,NA
yehC,a13,NA
yehQ,a13,NA
preT,a13,NA
dsdA,a13,NA
lpxP,a13,NA
yfeX,a13,NA
aegA,a13,NA
bcp,a13,NA
purM,a13,NA
pbpC,a13,NA
yphG,a13,NA
trmD,a13,NA
ypjA,a13,NA
ygaQ,a13,NA
mutS,a13,NA
fucK,a13,NA
galR,a13,NA
metK,a13,NA
parE,a13,NA
ygjK,a13,NA
sstT,a13,NA
tdcD,a13,NA
mtr,a13,NA
fis,a13,NA
gspA,a13,NA
glpD,a13,NA
dctA,a13,NA
eptB,a13,NA
uhpC,a13,NA
kup,a13,NA
rrfA,a13,NA
rpoC,a13,NA
yjbB,a13,NA
zur,a13,NA
yjcE,a13,NA
yjcO,a13,NA
dcuA,a13,NA
epmA,a13,NA
ulaG,a13,NA
ulaC,a13,NA
tsr,a13,NA
yjjQ,a13,NA
kefC,a13,NA
hofB,a13,NA
rrlH,a13,NA
ybcH,a13,NA
purU,a13,NA
trpD,a13,NA
ynaE,a13,NA
cmoA,a13,NA
argS,a13,NA
plaP,a13,NA
mdtC,a13,NA
ccmA,a13,NA
yfaA,a13,NA
nuoF,a13,NA
yfcI,a13,NA
norV,a13,NA
fhlA,a13,NA
ygdH,a13,NA
ygeA,a13,NA
argP,a13,NA
ftsP,a13,NA
ttdR,a13,NA
smf,a13,NA
gspD,a13,NA
yhfK,a13,NA
gntK,a13,NA
rbsA,a13,NA
folA,a13,NA
htrE,a13,NA
ddlA,a13,NA
phoB,a13,NA
fepC,a13,NA
tatE,a13,NA
pflB,a13,NA
yccF,a13,NA
